scenario,behavior_case,reference_scenario,reference_behavior_case,market_case,horizon_months,metric,median,p10,p90,probability_positive,probability_negative
profit_sharing,no_effect,traditional_company,no_effect,default_market,60,sustainable_development_value_proxy,-1.3579595705990195e+06,-1.5603352687126845e+06,-1.1514532027392297e+06,0,1
profit_sharing,no_effect,traditional_company,no_effect,default_market,120,average_employee_income_monthly,470.2892169479237,273.2980064551506,546.8269329485032,1,0
profit_sharing,no_effect,traditional_company,no_effect,default_market,120,capacity_cagr,-0.0005558876192753304,-0.0006503583914440169,-0.00037071926189926604,0,1
profit_sharing,no_effect,traditional_company,no_effect,default_market,120,cash_end_total,3883.5753852967173,-149013.21015669423,167997.46873165056,0.78,0.22
profit_sharing,no_effect,traditional_company,no_effect,default_market,120,cash_end_unrestricted,0,-1.1641532182693481e-09,1.2223608791828156e-09,0.478,0.478
profit_sharing,no_effect,traditional_company,no_effect,default_market,120,cumulative_net_profit,-1.5974152358375918e+06,-2.119886770881595e+06,624161.2517655973,0.347,0.653
profit_sharing,no_effect,traditional_company,no_effect,default_market,120,cumulative_operating_profit,75702.28275230201,-369731.1633384867,2.3587617286575944e+06,0.575,0.425
profit_sharing,no_effect,traditional_company,no_effect,default_market,120,cumulative_revenue,-4.938221346001625e+06,-1.2308940847430825e+07,-2.765659323955655e+06,0,1
profit_sharing,no_effect,traditional_company,no_effect,default_market,120,final_headcount,-0.9411964598948561,-1.6692859937598867,2.0427824545853186,0.364,0.636
profit_sharing,no_effect,traditional_company,no_effect,default_market,120,productive_capacity_added_total,-82457.2232503478,-91848.84160898541,-72713.06689286773,0,1
profit_sharing,no_effect,traditional_company,no_effect,default_market,120,productive_capacity_growth_rate,-0.00497367338922533,-0.005797464301799671,-0.003319491963472354,0,1
profit_sharing,no_effect,traditional_company,no_effect,default_market,120,risk_adjusted_employee_income,422.9016318819413,227.4091948412635,494.11620036257375,1,0
profit_sharing,no_effect,traditional_company,no_effect,default_market,120,sustainable_development_value_proxy,-1.4164490567744076e+06,-1.9037708777582974e+06,866247.8048571497,0.36,0.64
profit_sharing,no_effect,traditional_company,no_effect,default_market,240,average_employee_income_monthly,470.2892169479237,273.2980064551506,546.8269329485032,1,0
profit_sharing,no_effect,traditional_company,no_effect,default_market,240,capacity_cagr,-0.00027965453232253745,-0.0003272592519523054,-0.00018646332130841658,0,1
profit_sharing,no_effect,traditional_company,no_effect,default_market,240,cash_end_total,3883.5753852967173,-149013.21015669423,167997.46873165056,0.78,0.22
profit_sharing,no_effect,traditional_company,no_effect,default_market,240,cash_end_unrestricted,0,-1.1641532182693481e-09,1.2223608791828156e-09,0.478,0.478
profit_sharing,no_effect,traditional_company,no_effect,default_market,240,cumulative_net_profit,-1.5974152358375918e+06,-2.119886770881595e+06,624161.2517655973,0.347,0.653
profit_sharing,no_effect,traditional_company,no_effect,default_market,240,cumulative_operating_profit,75702.28275230201,-369731.1633384867,2.3587617286575944e+06,0.575,0.425
profit_sharing,no_effect,traditional_company,no_effect,default_market,240,cumulative_revenue,-4.938221346001625e+06,-1.2308940847430825e+07,-2.765659323955655e+06,0,1
profit_sharing,no_effect,traditional_company,no_effect,default_market,240,final_headcount,-0.9411964598948561,-1.6692859937598867,2.0427824545853186,0.364,0.636
profit_sharing,no_effect,traditional_company,no_effect,default_market,240,productive_capacity_added_total,-82457.2232503478,-91848.84160898541,-72713.06689286773,0,1
profit_sharing,no_effect,traditional_company,no_effect,default_market,240,productive_capacity_growth_rate,-0.00497367338922533,-0.005797464301799671,-0.003319491963472354,0,1
profit_sharing,no_effect,traditional_company,no_effect,default_market,240,risk_adjusted_employee_income,423.28272387525067,318.56853074772226,491.8603500075522,1,0
profit_sharing,no_effect,traditional_company,no_effect,default_market,240,sustainable_development_value_proxy,-1.4164490567744076e+06,-1.9037708777582974e+06,866247.8048571497,0.36,0.64
profit_sharing,retention_only,traditional_company,retention_only,default_market,60,average_employee_income_monthly,632.5040214732289,569.3192539578216,698.2497745115951,1,0
profit_sharing,retention_only,traditional_company,retention_only,default_market,60,capacity_cagr,-0.001157748578003548,-0.0012946132719958037,-0.0010220495628830094,0,1
profit_sharing,retention_only,traditional_company,retention_only,default_market,60,cash_end_total,-25944.02342790924,-147756.23576574418,100809.30671402067,0.388,0.612
profit_sharing,retention_only,traditional_company,retention_only,default_market,60,cash_end_unrestricted,-49187.32902613934,-166688.1718800079,75537.77821924632,0.305,0.695
profit_sharing,retention_only,traditional_company,retention_only,default_market,60,cumulative_net_profit,-1.0260303163158726e+06,-1.2094195149013097e+06,-830154.7772819387,0,1
profit_sharing,retention_only,traditional_company,retention_only,default_market,60,cumulative_operating_profit,786254.3231141111,608967.1562739197,940495.821769377,0.998,0.002
profit_sharing,retention_only,traditional_company,retention_only,default_market,60,cumulative_revenue,-889800.9121970534,-1.4358283273572563e+06,-69788.19565573926,0.084,0.916
profit_sharing,retention_only,traditional_company,retention_only,default_market,60,final_headcount,0.10899148230443245,-0.16202257436679446,0.41073678616665327,0.704,0.296
profit_sharing,retention_only,traditional_company,retention_only,default_market,60,productive_capacity_added_total,-80100.76592000274,-89561.56411141166,-70703.33936846032,0,1
profit_sharing,retention_only,traditional_company,retention_only,default_market,60,productive_capacity_growth_rate,-0.0053239741844257615,-0.005962796003206228,-0.004694531374538935,0,1
profit_sharing,retention_only,traditional_company,retention_only,default_market,60,risk_adjusted_employee_income,764.9873105181905,688.8996067938555,840.9840643453572,1,0
profit_sharing,retention_only,traditional_company,retention_only,default_market,60,sustainable_development_value_proxy,-969885.7861318141,-1.1395810335389345e+06,-789736.9537299037,0,1
profit_sharing,retention_only,traditional_company,retention_only,default_market,120,average_employee_income_monthly,579.9453999922844,515.5370238675517,661.6152780013377,1,0
profit_sharing,retention_only,traditional_company,retention_only,default_market,120,capacity_cagr,-0.0005861997757816706,-0.0006896151898439951,-0.0005089614499976135,0,1
profit_sharing,retention_only,traditional_company,retention_only,default_market,120,cash_end_total,11427.039738074876,-50658.52246783914,75693.90843840582,0.859,0.141
profit_sharing,retention_only,traditional_company,retention_only,default_market,120,cash_end_unrestricted,5.820766091346741e-11,-1.1117663234472271e-09,1.280568540096283e-09,0.501,0.448
profit_sharing,retention_only,traditional_company,retention_only,default_market,120,cumulative_net_profit,-895063.2123801885,-1.3076354950065336e+06,-578230.1361231137,0.035,0.965
profit_sharing,retention_only,traditional_company,retention_only,default_market,120,cumulative_operating_profit,907704.5641949093,472805.9873893585,1.1911004511081337e+06,0.921,0.079
profit_sharing,retention_only,traditional_company,retention_only,default_market,120,cumulative_revenue,13359.564569354057,-1.1288821691907167e+06,1.7807153083256604e+06,0.507,0.493
profit_sharing,retention_only,traditional_company,retention_only,default_market,120,final_headcount,0.45614495937498134,-0.09223497389952226,0.8795015475936645,0.882,0.118
profit_sharing,retention_only,traditional_company,retention_only,default_market,120,productive_capacity_added_total,-80100.76592000274,-89561.56411141166,-70703.33936846032,0,1
profit_sharing,retention_only,traditional_company,retention_only,default_market,120,productive_capacity_growth_rate,-0.0052351364323015015,-0.006151330846854941,-0.004549276744201147,0,1
profit_sharing,retention_only,traditional_company,retention_only,default_market,120,risk_adjusted_employee_income,529.378453121557,469.4584531120054,605.7491650555094,1,0
profit_sharing,retention_only,traditional_company,retention_only,default_market,120,sustainable_development_value_proxy,-829883.3268799484,-1.188500746759501e+06,-547383.7876104086,0.035,0.965
profit_sharing,retention_only,traditional_company,retention_only,default_market,240,average_employee_income_monthly,579.9453999922844,515.5370238675517,661.6152780013377,1,0
profit_sharing,retention_only,traditional_company,retention_only,default_market,240,capacity_cagr,-0.00029488641795150095,-0.00034695895489812446,-0.0002560267831800855,0,1
profit_sharing,retention_only,traditional_company,retention_only,default_market,240,cash_end_total,11427.039738074876,-50658.52246783914,75693.90843840582,0.859,0.141
profit_sharing,retention_only,traditional_company,retention_only,default_market,240,cash_end_unrestricted,5.820766091346741e-11,-1.1117663234472271e-09,1.280568540096283e-09,0.501,0.448
profit_sharing,retention_only,traditional_company,retention_only,default_market,240,cumulative_net_profit,-895063.2123801885,-1.3076354950065336e+06,-578230.1361231137,0.035,0.965
profit_sharing,retention_only,traditional_company,retention_only,default_market,240,cumulative_operating_profit,907704.5641949093,472805.9873893585,1.1911004511081337e+06,0.921,0.079
profit_sharing,retention_only,traditional_company,retention_only,default_market,240,cumulative_revenue,13359.564569354057,-1.1288821691907167e+06,1.7807153083256604e+06,0.507,0.493
profit_sharing,retention_only,traditional_company,retention_only,default_market,240,final_headcount,0.45614495937498134,-0.09223497389952226,0.8795015475936645,0.882,0.118
profit_sharing,retention_only,traditional_company,retention_only,default_market,240,productive_capacity_added_total,-80100.76592000274,-89561.56411141166,-70703.33936846032,0,1
profit_sharing,retention_only,traditional_company,retention_only,default_market,240,productive_capacity_growth_rate,-0.0052351364323015015,-0.006151330846854941,-0.004549276744201147,0,1
profit_sharing,retention_only,traditional_company,retention_only,default_market,240,risk_adjusted_employee_income,526.3157782711132,468.81765743077415,596.926632289913,1,0
profit_sharing,retention_only,traditional_company,retention_only,default_market,240,sustainable_development_value_proxy,-829883.3268799484,-1.188500746759501e+06,-547383.7876104086,0.035,0.965
profit_sharing,risk_concentration_negative,traditional_company,risk_concentration_negative,default_market,60,average_employee_income_monthly,581.9133632279336,514.3201641334017,650.932176231945,1,0
profit_sharing,risk_concentration_negative,traditional_company,risk_concentration_negative,default_market,60,capacity_cagr,-0.001149743501323297,-0.0012850291061254793,-0.0010121031727805207,0,1
profit_sharing,risk_concentration_negative,traditional_company,risk_concentration_negative,default_market,60,cash_end_total,-434341.57423542347,-605716.5132721957,-277134.28831088915,0,1
profit_sharing,risk_concentration_negative,traditional_company,risk_concentration_negative,default_market,60,cash_end_unrestricted,-440344.73475716077,-610351.6960591195,-285005.29163280723,0,1
profit_sharing,risk_concentration_negative,traditional_company,risk_concentration_negative,default_market,60,cumulative_net_profit,-1.4499130632172395e+06,-1.661048770268297e+06,-1.228496547348449e+06,0,1
profit_sharing,risk_concentration_negative,traditional_company,risk_concentration_negative,default_market,60,cumulative_operating_profit,197988.60304077063,-19960.84835170581,383050.0749643754,0.876,0.124
profit_sharing,risk_concentration_negative,traditional_company,risk_concentration_negative,default_market,60,cumulative_revenue,-2.3176271434818506e+06,-3.1309028737918613e+06,-1.6227128093181727e+06,0,1
profit_sharing,risk_concentration_negative,traditional_company,risk_concentration_negative,default_market,60,final_headcount,-0.6489652159110975,-0.9052948353899872,-0.2967146349343004,0.001,0.998
profit_sharing,risk_concentration_negative,traditional_company,risk_concentration_negative,default_market,60,productive_capacity_added_total,-79386.26951160484,-88721.47100255168,-69828.23452033407,0,1
profit_sharing,risk_concentration_negative,traditional_company,risk_concentration_negative,default_market,60,productive_capacity_growth_rate,-0.0052850270727266,-0.005914370689058912,-0.004645621533261235,0,1
profit_sharing,risk_concentration_negative,traditional_company,risk_concentration_negative,default_market,60,risk_adjusted_employee_income,712.7971289893976,632.5390406258011,795.023306532162,1,0
profit_sharing,risk_concentration_negative,traditional_company,risk_concentration_negative,default_market,60,sustainable_development_value_proxy,-1.353982663170606e+06,-1.5575579728401243e+06,-1.1472184567061514e+06,0,1
profit_sharing,risk_concentration_negative,traditional_company,risk_concentration_negative,default_market,120,average_employee_income_monthly,456.0509052705238,269.3512423628243,533.5906972441866,1,0
profit_sharing,risk_concentration_negative,traditional_company,risk_concentration_negative,default_market,120,capacity_cagr,-0.0005335274755128849,-0.0006305410941274681,-0.00035147871408033323,0,1
profit_sharing,risk_concentration_negative,traditional_company,risk_concentration_negative,default_market,120,cash_end_total,3087.064545024652,-146888.61637011674,159581.13114364364,0.756,0.244
profit_sharing,risk_concentration_negative,traditional_company,risk_concentration_negative,default_market,120,cash_end_unrestricted,0,-1.1059455573558807e-09,1.2223608791828156e-09,0.492,0.474
profit_sharing,risk_concentration_negative,traditional_company,risk_concentration_negative,default_market,120,cumulative_net_profit,-1.5929588711878136e+06,-2.1134564463692536e+06,644243.8279747304,0.347,0.653
profit_sharing,risk_concentration_negative,traditional_company,risk_concentration_negative,default_market,120,cumulative_operating_profit,32219.542260114104,-446555.12504696636,2.2883972091058153e+06,0.52,0.48
profit_sharing,risk_concentration_negative,traditional_company,risk_concentration_negative,default_market,120,cumulative_revenue,-5.061956453326821e+06,-1.2025390532824934e+07,-2.8722401604655623e+06,0,1
profit_sharing,risk_concentration_negative,traditional_company,risk_concentration_negative,default_market,120,final_headcount,-0.988702988746935,-1.7270869008573446,2.0579888818549965,0.365,0.635
profit_sharing,risk_concentration_negative,traditional_company,risk_concentration_negative,default_market,120,productive_capacity_added_total,-79386.26951160484,-88721.47100255168,-69828.23452033407,0,1
profit_sharing,risk_concentration_negative,traditional_company,risk_concentration_negative,default_market,120,productive_capacity_growth_rate,-0.004781937567266248,-0.005635282177949952,-0.003145438591954597,0,1
profit_sharing,risk_concentration_negative,traditional_company,risk_concentration_negative,default_market,120,risk_adjusted_employee_income,408.0638202186383,225.31186671285394,482.7004553038554,1,0
profit_sharing,risk_concentration_negative,traditional_company,risk_concentration_negative,default_market,120,sustainable_development_value_proxy,-1.419213432131663e+06,-1.9144412556937695e+06,882072.7118324937,0.355,0.645
profit_sharing,risk_concentration_negative,traditional_company,risk_concentration_negative,default_market,240,average_employee_income_monthly,456.0509052705238,269.3512423628243,533.5906972441866,1,0
profit_sharing,risk_concentration_negative,traditional_company,risk_concentration_negative,default_market,240,capacity_cagr,-0.0002684143069725531,-0.0003171833375295474,-0.00017680473281556086,0,1
profit_sharing,risk_concentration_negative,traditional_company,risk_concentration_negative,default_market,240,cash_end_total,3087.064545024652,-146888.61637011674,159581.13114364364,0.756,0.244
profit_sharing,risk_concentration_negative,traditional_company,risk_concentration_negative,default_market,240,cash_end_unrestricted,0,-1.1059455573558807e-09,1.2223608791828156e-09,0.492,0.474
profit_sharing,risk_concentration_negative,traditional_company,risk_concentration_negative,default_market,240,cumulative_net_profit,-1.5929588711878136e+06,-2.1134564463692536e+06,644243.8279747304,0.347,0.653
profit_sharing,risk_concentration_negative,traditional_company,risk_concentration_negative,default_market,240,cumulative_operating_profit,32219.542260114104,-446555.12504696636,2.2883972091058153e+06,0.52,0.48
profit_sharing,risk_concentration_negative,traditional_company,risk_concentration_negative,default_market,240,cumulative_revenue,-5.061956453326821e+06,-1.2025390532824934e+07,-2.8722401604655623e+06,0,1
profit_sharing,risk_concentration_negative,traditional_company,risk_concentration_negative,default_market,240,final_headcount,-0.988702988746935,-1.7270869008573446,2.0579888818549965,0.365,0.635
profit_sharing,risk_concentration_negative,traditional_company,risk_concentration_negative,default_market,240,productive_capacity_added_total,-79386.26951160484,-88721.47100255168,-69828.23452033407,0,1
profit_sharing,risk_concentration_negative,traditional_company,risk_concentration_negative,default_market,240,productive_capacity_growth_rate,-0.004781937567266248,-0.005635282177949952,-0.003145438591954597,0,1
profit_sharing,risk_concentration_negative,traditional_company,risk_concentration_negative,default_market,240,risk_adjusted_employee_income,409.2069825542858,314.1260611620266,480.9910214616888,1,0
profit_sharing,risk_concentration_negative,traditional_company,risk_concentration_negative,default_market,240,sustainable_development_value_proxy,-1.419213432131663e+06,-1.9144412556937695e+06,882072.7118324937,0.355,0.645
worker_cooperative,governance_costly,traditional_company,governance_costly,default_market,60,average_employee_income_monthly,-2055.1603577089336,-3181.4265831343423,-1253.3797882120355,0,1
worker_cooperative,governance_costly,traditional_company,governance_costly,default_market,60,capacity_cagr,0.002382346303451355,0.0013457036362090392,0.003778349978168183,1,0
worker_cooperative,governance_costly,traditional_company,governance_costly,default_market,60,cash_end_total,-1.4995385349439206e+07,-1.7876792457187027e+07,-9.259019267993288e+06,0.047,0.953
worker_cooperative,governance_costly,traditional_company,governance_costly,default_market,60,cash_end_unrestricted,-1.4533314408180209e+07,-1.7417483741021663e+07,-8.895366151446335e+06,0.047,0.953
worker_cooperative,governance_costly,traditional_company,governance_costly,default_market,60,cumulative_net_profit,-1.6138270637520017e+07,-1.9128671428992953e+07,-9.984357471208055e+06,0.047,0.953
worker_cooperative,governance_costly,traditional_company,governance_costly,default_market,60,cumulative_operating_profit,-1.6308455631241396e+07,-1.9496470727136884e+07,-9.924590982481314e+06,0.045,0.955
worker_cooperative,governance_costly,traditional_company,governance_costly,default_market,60,cumulative_revenue,-1.444870734434641e+08,-2.0036083622985035e+08,-1.0436712093048058e+08,0,1
worker_cooperative,governance_costly,traditional_company,governance_costly,default_market,60,final_headcount,-15.106569252436184,-17.945820060039715,-9.38579057022695,0.053,0.947
worker_cooperative,governance_costly,traditional_company,governance_costly,default_market,60,productive_capacity_added_total,-4947.351787599939,-29398.46177512609,13386.619580720673,0.355,0.645
worker_cooperative,governance_costly,traditional_company,governance_costly,default_market,60,productive_capacity_growth_rate,0.011027084376784568,0.0062275679903929125,0.01753432774294632,1,0
worker_cooperative,governance_costly,traditional_company,governance_costly,default_market,60,risk_adjusted_employee_income,-8418.463409725402,-11436.427113401625,-6259.836917665511,0,1
worker_cooperative,governance_costly,traditional_company,governance_costly,default_market,60,sustainable_development_value_proxy,-1.3556615540519401e+07,-1.7082585107863553e+07,-6.75122662750721e+06,0.054,0.946
worker_cooperative,governance_costly,traditional_company,governance_costly,default_market,120,average_employee_income_monthly,-4745.488195256556,-5675.915484942526,-3976.357764918834,0,1
worker_cooperative,governance_costly,traditional_company,governance_costly,default_market,120,capacity_cagr,0.003355945336979027,0.0029402465825064117,0.003870770515613131,1,0
worker_cooperative,governance_costly,traditional_company,governance_costly,default_market,120,cash_end_total,92926.71618835814,-107138.54648457718,365126.69941734395,0.772,0.228
worker_cooperative,governance_costly,traditional_company,governance_costly,default_market,120,cash_end_unrestricted,5.820766091346741e-11,-1.0477378964424133e-09,1.3969838619232178e-09,0.516,0.44
worker_cooperative,governance_costly,traditional_company,governance_costly,default_market,120,cumulative_net_profit,610239.9376132376,-710611.1305747635,2.205385333430926e+06,0.715,0.285
worker_cooperative,governance_costly,traditional_company,governance_costly,default_market,120,cumulative_operating_profit,406613.7206918667,-1.0731675288021578e+06,2.0476256638314032e+06,0.629,0.371
worker_cooperative,governance_costly,traditional_company,governance_costly,default_market,120,cumulative_revenue,-2.4951632807740837e+08,-2.976321704288162e+08,-2.1177627184647912e+08,0,1
worker_cooperative,governance_costly,traditional_company,governance_costly,default_market,120,final_headcount,1.2263926939973118,-0.6685133798104615,3.3351074757053687,0.772,0.228
worker_cooperative,governance_costly,traditional_company,governance_costly,default_market,120,productive_capacity_added_total,-4947.351787599939,-29398.46177512609,13386.619580720673,0.355,0.645
worker_cooperative,governance_costly,traditional_company,governance_costly,default_market,120,productive_capacity_growth_rate,0.03048494203753649,0.026705343495940316,0.03515148693528101,1,0
worker_cooperative,governance_costly,traditional_company,governance_costly,default_market,120,risk_adjusted_employee_income,-4240.798198049226,-5019.4191002125135,-3463.7210180868,0,1
worker_cooperative,governance_costly,traditional_company,governance_costly,default_market,120,sustainable_development_value_proxy,5.475620383530334e+06,3.9927375930624367e+06,7.0928498916466925e+06,1,0
worker_cooperative,governance_costly,traditional_company,governance_costly,default_market,240,average_employee_income_monthly,-4745.488195256556,-5675.915484942526,-3976.357764918834,0,1
worker_cooperative,governance_costly,traditional_company,governance_costly,default_market,240,capacity_cagr,0.0016870740305727217,0.001477912257502345,0.0019457067570386344,1,0
worker_cooperative,governance_costly,traditional_company,governance_costly,default_market,240,cash_end_total,92926.71618835814,-107138.54648457718,365126.69941734395,0.772,0.228
worker_cooperative,governance_costly,traditional_company,governance_costly,default_market,240,cash_end_unrestricted,5.820766091346741e-11,-1.0477378964424133e-09,1.3969838619232178e-09,0.516,0.44
worker_cooperative,governance_costly,traditional_company,governance_costly,default_market,240,cumulative_net_profit,610239.9376132376,-710611.1305747635,2.205385333430926e+06,0.715,0.285
worker_cooperative,governance_costly,traditional_company,governance_costly,default_market,240,cumulative_operating_profit,406613.7206918667,-1.0731675288021578e+06,2.0476256638314032e+06,0.629,0.371
worker_cooperative,governance_costly,traditional_company,governance_costly,default_market,240,cumulative_revenue,-2.4951632807740837e+08,-2.976321704288162e+08,-2.1177627184647912e+08,0,1
worker_cooperative,governance_costly,traditional_company,governance_costly,default_market,240,final_headcount,1.2263926939973118,-0.6685133798104615,3.3351074757053687,0.772,0.228
worker_cooperative,governance_costly,traditional_company,governance_costly,default_market,240,productive_capacity_added_total,-4947.351787599939,-29398.46177512609,13386.619580720673,0.355,0.645
worker_cooperative,governance_costly,traditional_company,governance_costly,default_market,240,productive_capacity_growth_rate,0.03048494203753649,0.026705343495940316,0.03515148693528101,1,0
worker_cooperative,governance_costly,traditional_company,governance_costly,default_market,240,risk_adjusted_employee_income,-3040.371011041694,-3650.6007201614425,-2459.524967718366,0,1
worker_cooperative,governance_costly,traditional_company,governance_costly,default_market,240,sustainable_development_value_proxy,5.475620383530334e+06,3.9927375930624367e+06,7.0928498916466925e+06,1,0
worker_cooperative,moderate_positive,profit_sharing,moderate_positive,default_market,60,average_employee_income_monthly,-124.71851330642676,-5681.367575492945,106.40735053106619,0.271,0.729
worker_cooperative,moderate_positive,profit_sharing,moderate_positive,default_market,60,capacity_cagr,0.0034503178289929104,0.002965819392243585,0.012085488511510745,1,0
worker_cooperative,moderate_positive,profit_sharing,moderate_positive,default_market,60,cash_end_total,-8.708597652611183e+06,-1.115433398713637e+07,2.5370895456512086e+06,0.133,0.867
worker_cooperative,moderate_positive,profit_sharing,moderate_positive,default_market,60,cash_end_unrestricted,-9.636021898539688e+06,-1.1980534317937622e+07,1.7391304917493674e+06,0.132,0.868
worker_cooperative,moderate_positive,profit_sharing,moderate_positive,default_market,60,cumulative_net_profit,-5.6966919792491505e+06,-8.580168090406364e+06,5.109679668762753e+06,0.133,0.867
worker_cooperative,moderate_positive,profit_sharing,moderate_positive,default_market,60,cumulative_operating_profit,-5.426815275781639e+06,-8.428740776166841e+06,4.734217208677687e+06,0.133,0.867
worker_cooperative,moderate_positive,profit_sharing,moderate_positive,default_market,60,cumulative_revenue,-2.6417439844377518e+07,-2.7767534359727085e+08,-1.2512910437489461e+07,0,1
worker_cooperative,moderate_positive,profit_sharing,moderate_positive,default_market,60,final_headcount,-7.546484779340968,-9.882938647833264,2.416132578315536,0.134,0.866
worker_cooperative,moderate_positive,profit_sharing,moderate_positive,default_market,60,productive_capacity_added_total,231304.40700985809,195244.12858929337,262993.4727373474,1,0
worker_cooperative,moderate_positive,profit_sharing,moderate_positive,default_market,60,productive_capacity_growth_rate,0.015955234451751843,0.013682344397640466,0.0568831628749674,1,0
worker_cooperative,moderate_positive,profit_sharing,moderate_positive,default_market,60,risk_adjusted_employee_income,-60.30303738157818,-16887.503721407156,172.60854569509831,0.391,0.609
worker_cooperative,moderate_positive,profit_sharing,moderate_positive,default_market,60,sustainable_development_value_proxy,-7.1340594854794e+06,-9.749270621229846e+06,1.1850962418803824e+07,0.133,0.867
worker_cooperative,moderate_positive,profit_sharing,moderate_positive,default_market,120,average_employee_income_monthly,-1952.0567383624948,-8558.440125329525,-1482.8646276797504,0,1
worker_cooperative,moderate_positive,profit_sharing,moderate_positive,default_market,120,capacity_cagr,0.0031749840288546882,0.002809954987781882,0.008404616612458761,1,0
worker_cooperative,moderate_positive,profit_sharing,moderate_positive,default_market,120,cash_end_total,457595.2451831894,89211.96214975715,1.958577285564543e+07,0.962,0.038
worker_cooperative,moderate_positive,profit_sharing,moderate_positive,default_market,120,cash_end_unrestricted,2.3283064365386963e-10,-1.280568540096283e-09,1.833934833948645e+07,0.566,0.393
worker_cooperative,moderate_positive,profit_sharing,moderate_positive,default_market,120,cumulative_net_profit,4.479327822526202e+06,3.032327042590542e+06,2.3542278583496645e+07,1,0
worker_cooperative,moderate_positive,profit_sharing,moderate_positive,default_market,120,cumulative_operating_profit,4.783375260391798e+06,3.24955223577479e+06,2.344149122184839e+07,1,0
worker_cooperative,moderate_positive,profit_sharing,moderate_positive,default_market,120,cumulative_revenue,-9.952892750195915e+07,-3.9254732164548117e+08,-7.714569754592745e+07,0,1
worker_cooperative,moderate_positive,profit_sharing,moderate_positive,default_market,120,final_headcount,4.785585731669386,2.6797639857764937,20.583486488512946,1,0
worker_cooperative,moderate_positive,profit_sharing,moderate_positive,default_market,120,productive_capacity_added_total,231304.40700985809,195244.12858929337,262993.4727373474,1,0
worker_cooperative,moderate_positive,profit_sharing,moderate_positive,default_market,120,productive_capacity_growth_rate,0.02863375951589353,0.02532382535386859,0.07765486566497046,1,0
worker_cooperative,moderate_positive,profit_sharing,moderate_positive,default_market,120,risk_adjusted_employee_income,-1908.1306383374758,-6588.168568347312,-1458.9172274074356,0,1
worker_cooperative,moderate_positive,profit_sharing,moderate_positive,default_market,120,sustainable_development_value_proxy,5.294807642582685e+06,3.828315426732433e+06,3.284818647749972e+07,1,0
worker_cooperative,moderate_positive,profit_sharing,moderate_positive,default_market,240,average_employee_income_monthly,-1952.0567383624948,-8558.440125329525,-1482.8646276797504,0,1
worker_cooperative,moderate_positive,profit_sharing,moderate_positive,default_market,240,capacity_cagr,0.0015965208000446873,0.0014130750474100283,0.004221485118088619,1,0
worker_cooperative,moderate_positive,profit_sharing,moderate_positive,default_market,240,cash_end_total,457595.2451831894,89211.96214975715,1.958577285564543e+07,0.962,0.038
worker_cooperative,moderate_positive,profit_sharing,moderate_positive,default_market,240,cash_end_unrestricted,2.3283064365386963e-10,-1.280568540096283e-09,1.833934833948645e+07,0.566,0.393
worker_cooperative,moderate_positive,profit_sharing,moderate_positive,default_market,240,cumulative_net_profit,4.479327822526202e+06,3.032327042590542e+06,2.3542278583496645e+07,1,0
worker_cooperative,moderate_positive,profit_sharing,moderate_positive,default_market,240,cumulative_operating_profit,4.783375260391798e+06,3.24955223577479e+06,2.344149122184839e+07,1,0
worker_cooperative,moderate_positive,profit_sharing,moderate_positive,default_market,240,cumulative_revenue,-9.952892750195915e+07,-3.9254732164548117e+08,-7.714569754592745e+07,0,1
worker_cooperative,moderate_positive,profit_sharing,moderate_positive,default_market,240,final_headcount,4.785585731669386,2.6797639857764937,20.583486488512946,1,0
worker_cooperative,moderate_positive,profit_sharing,moderate_positive,default_market,240,productive_capacity_added_total,231304.40700985809,195244.12858929337,262993.4727373474,1,0
worker_cooperative,moderate_positive,profit_sharing,moderate_positive,default_market,240,productive_capacity_growth_rate,0.02863375951589353,0.02532382535386859,0.07765486566497046,1,0
worker_cooperative,moderate_positive,profit_sharing,moderate_positive,default_market,240,risk_adjusted_employee_income,-1276.8497651969737,-4835.722571876167,-920.3446555257178,0,1
worker_cooperative,moderate_positive,profit_sharing,moderate_positive,default_market,240,sustainable_development_value_proxy,5.294807642582685e+06,3.828315426732433e+06,3.284818647749972e+07,1,0
worker_cooperative,moderate_positive,traditional_company,moderate_positive,default_market,60,average_employee_income_monthly,599.8597662393877,-4943.712417839129,859.8150743616046,0.858,0.142
worker_cooperative,moderate_positive,traditional_company,moderate_positive,default_market,60,capacity_cagr,0.002433950909015492,0.0020638149835394692,0.011086464881630332,1,0
worker_cooperative,moderate_positive,traditional_company,moderate_positive,default_market,60,cash_end_total,-7.438562459109415e+06,-9.708572857744806e+06,3.8314648691880535e+06,0.133,0.867
worker_cooperative,moderate_positive,traditional_company,moderate_positive,default_market,60,cash_end_unrestricted,-8.45196025935756e+06,-1.0617673999396045e+07,2.874010944040356e+06,0.133,0.867
worker_cooperative,moderate_positive,traditional_company,moderate_positive,default_market,60,cumulative_net_profit,-5.296625871730057e+06,-7.919119612226076e+06,5.415597593589558e+06,0.133,0.867
worker_cooperative,moderate_positive,traditional_company,moderate_positive,default_market,60,cumulative_operating_profit,-2.781961657938107e+06,-5.648336078882651e+06,7.339781548621266e+06,0.136,0.864
worker_cooperative,moderate_positive,traditional_company,moderate_positive,default_market,60,cumulative_revenue,-2.4412854829586446e+07,-2.740689253647933e+08,-1.2386538647197925e+07,0,1
